,content,labels
14295,喜欢成都这个天府之国,0
14296,初识赵雷已是成都他是歌坛里的清流声音并不完美却唱出了我心目中最完美的歌,4
14297,一个有故事的人,9
14298,同为届,1
14299,评论好多,9
14300,真奇怪网易云为什么没办法用微信支付购买会员只能用支付宝支付,1
14301,热搜最后一个你去看看,1
14302,成都小酒馆,2
14303,爱,1
14304,四川成都火了,2
14305,可以的,1
14306,想去成都看一看,2
14307,我寒假听这首歌时还没这么火现在学校经常放我决定年考成都的大学,2
14308,评论区大部分都是有故事的人,9
14309,同性朋友,1
14310,考的什么试,1
14311,川女加油今年第四明年再来,9
14312,这种歌的下面没有其他歌评论的两极大家其乐融融互相鼓励,9
14313,浙江他是浙江杭州的,1
14314,哈哈哈等考上华西再说,1
14315,想去成都,2
14316,还真是呢杀死那个石家庄人也很好听呢,9
14317,哈哈,1
14318,坐在小酒馆的门口那就不要留时光一过不再有只有我每次听完都会自动脑补突然的自我吗,1
14319,我来到成都和他也分了手,2
14320,和你在成都一起吃火锅吧,2
14321,还有浏阳河,1
14322,把我感动的哦,1
14323,有的有人长沙人,1
14324,都是中国人何必在乎这么多要为故乡自豪祖国自豪,1
14325,成都,2
14326,真真儿的唱进心坎里了,1
14327,号到成都希望能买到合适的房给你一个家,4
14328,还有十六天笔试不管结果怎么样我都尽力了如果我考住了一定带着这首歌去成都走一走走一走,2
14329,向有梦想的人致敬,1
14330,突然想去成都,2
14331,那有机会成都约起来呗,2
14332,也许想表达对成都如孩子般纯洁的爱意吧管他那么多好听就行了,4
14333,如果要我说近几天网易云的变化那肯定是各大榜单都没有韩国歌了吧,1
14334,噢噢噢对这方面不是很了解只知道成都是一个去了就不想走的地方我本科学校也不在四川是在遥远的湖南,4
14335,不懂为什么听到你的歌就特别想家,1
14336,有成都校区,2
14337,川农应该不在成都吧,2
14338,是要考川农研究生的自己本科院校不在四川,1
14339,的,1
14340,难道是电子科大西南财经大学西南民族大学成都中医药大学成都理工大学成都医学院,2
14341,他说对不起我们无法在一起,1
14342,原来这首歌也会被我唱到让你流泪,1
14343,长沙什么都没有,1
14344,申请音乐人戳我手机铃声首选就是这首歌,1
14345,有缘人忠诚眷属,1
14346,支持赵蕾蕾,1
14347,给自己个机会脱离现在的繁忙杂乱在的那个暑假做一个清清楚楚的自己,1
14348,我没有民谣情怀也不懂文艺,1
14349,好幸福这样的故事也是我想要的可惜这样的时间都给了玩乐,9
14350,家的思念我们的乡情,1
14351,不光听歌还可以看评论里你们的故事同样让我感动,9
14352,成都你们的带走吧我们四川只要四川,2
14353,回头去看看,1
14354,不太耐听这歌,1
14355,那一起吧还能组个团,1
14356,前几天学校的广播里还在放这首歌你只想在百度歌词的但是没找到偶然啊在快手上听见了这首歌,1
14357,加油,9
14358,分别总是在九月我和她分开快两年了她去成都读书我去云南当兵,2
14359,现在只会听成都不自觉唱东莞,2
14360,很符合我的心情,1
14361,我现在在刚毕业同学的聚会上今天喝完这杯酒我要去一个地方丽江成都不知如何选择去生活去努力我会遇见谁谁又在等我,7
14362,这个学期忙完就来一场去成都的旅行吧希望能遇到让我挽着衣袖的男孩一起走在街头相视一笑,7
14363,你看你看鸡皮疙瘩,1
14364,你会挽着我的衣袖我会把手揣进裤兜,1
14365,第一脚给你了,1
14366,让我想起在南京上大学时光等二十年以后回去看看逼哥的热河路,1
14367,好想去,1
14368,就服你,1
14369,分别不是在六月吗,1
14370,接上面,1
14371,接上面,1
14372,好好的,1
14373,恭喜你猜错了,1
14374,熊立,1
14375,上次来还是五万多的评论,9
14376,那座没有你的城市也就没有了意义,1
14377,第一次知道赵雷听他的画当时就觉得这个歌手要红如今真的红了我很高兴,1
14378,第一次听到成都就喜欢上了它,6
14379,我们学校叫成功学校之前文艺汇演有人改的词啦,1
14380,分别总是在九月,1
14381,成都等我,2
14382,耳朵已经怀孕了,1
14383,是成都,2
14384,兄弟好样的,1
14385,网易云有趣,1
14386,名字是亮点,1
14387,现在在湖北在听成都很想家,2
14388,昨天去网吧上网网吧里循环这首歌给网管发小纸条说网管爸爸求你换一首吧结果网管给我下机了手动微笑,1
14389,幸好下载不要钱,1
14390,今天在电玩城唱了这首歌发现不咋会唱,1
14391,和我在成功的街头走一走,1
14392,我就是这么闲,1
14393,听过了去大理你说想去大理转一转听过了成都你说想去成都的街上走一走我建议你多听听腾格尔的天堂,2
14394,呜凹呜凹,1
14395,我在成都听,2
14396,你真的火了,1
14397,最近一直在听同桌的那个小姑娘唱她说以后要去成都走一走,2
14398,真的太好听一直很想去成都玩,4
14399,我想去成都想去南方看一看,2
14400,赵雷说真的如果不是你参加歌手唱的这首成都我从来就没有听说过你也没有听过你唱的任何一首歌但是现在你红了我在我老家的小县城里基本每个门店都会放这首歌我也开始关注你了成都我可以说百听不厌加油赵雷,4
14401,英文版开口跪,1
14402,新版的网易云真是太美了越来越喜欢了,5
14403,我一定会去四川旅游的,1
14404,你太狠了,1
14405,那你听听腾格尔的天堂你会爱上天堂的,1
14406,半个成都人学校广播每天放,2
14407,昨天去了阆中偶遇一位民谣歌手他很喜欢赵雷晚上点了杯喝的听他唱他关于民谣和雷子的情怀还有一位同来旅游的男孩子也上去唱了成都不同的人都不同的故事但是那一刻大家都无限地靠近旅行的意义就在于一切的不经意以及一切的遗憾而我们总是更爱别人的故事也不在乎是否感同身受,6
14408,默然静听心悦诚服,1
14409,在成都的街头全是你的影子,4
14410,我想喜欢用网易云音乐的一部分人并不是没有听过很多歌所以没留下评论而是世界纷繁想说的话太多提笔却是戛然而止毕竟我们都有各自的无奈或是因为生活或是因为爱情,5
14411,新版手机网易云简直太难看,1
14412,愿你我走更多的路听更多的歌成为一个有用的人,1
14413,全程鸡皮疙瘩竖起,1
14414,分手旅行去了成都这首歌成了我再也不敢触碰的歌,2
14415,老哥稳,1
14416,走走走我们走,1
14417,听懂了歌曲节奏但是伊人不在,1
14418,的再一次的日推,1
14419,我们就是九月分手的,1
14420,有那么一个人等着我,1
14421,朋友来成都了青城山的缆车上放着成都,2
14422,中华基都欢迎您,1
14423,成都街头走一走宽窄巷子锦里武侯祠没去玉林路的小酒馆,4
14424,成都是个你一去就会爱上的城市,4
14425,她不喜欢我却长了一副我喜欢的模样真是气死我了,3
14426,董小姐是宋冬野的朋友,1
14427,一遍敲代码一遍听成都的赞我,2
14428,好羡慕真心祝福,9
14429,你说你喜欢成都的阴雨天我说我喜欢西藏的大太阳我们还能走多久,0
14430,真的很适合边听这首歌边看大冰的乖摸摸头,1
14431,请营销号放过赵雷请鸡汤文放过成都,4
14432,加油不要放手,9
14433,成都,2
14434,听得入迷都不想去准备复试了每首喜欢的歌下面都有许多动人的故事但愿以后喜欢的歌下面故事的主人公是自己,5
14435,如果不能陪你走到最后真希望还在电影院看最后一场电影然后两个人抱在一起痛快的哭一场接下来彼此的人生中再也没有彼此,1
14436,作为一个青岛人很喜欢成都,0
14437,听这首歌脑海里仿佛已经跟你过完了一生,1
14438,有情人终成眷属不管经历多少兜兜转转,1
14439,祝福,9
14440,陈粒最后还是松开了祝星的手傲寒好像也还是没能嫁给马頔抽完一支兰州的宋冬野和他的董小姐各奔东西李志和他的港岛妹妹也没有走到最后赵雷再也找不到他的北方姑娘贰佰的玫瑰小姐终于做了老板娘尧十三唱完了他的北方女王我和你的故事什么时候才能开始,1
14441,成都确实一个值得留恋的城市那些美食那些人,4
14442,这还叫不好啊,1
14443,文中带不走的只有你,1
14444,昨天晚上去学校后面的店子里吃饭然后放的音乐就有这首成都结果今天日推里就给推荐了网易你是不是跟踪我了快老实交代,7
14445,玉林路的尽头是二环高架,1
14446,大爱雷子,1
14447,辞职是成功第一步加油,9
14448,和我在上杭的街头走一走喔喔喔,1
14449,即使还是爱着你但我也再也没有那份勇气去放下你,1
14450,小妹妹是裤兜,1
14451,这首歌看样真的很火,1
14452,原来还可以自赞呀,1
14453,我走过山时山不说话我路过海时海不回答大家都说我是因为爱着木子小姐才在耒水河畔等了六年其实我只是爱上了耒水河畔的月色温柔和清风徐来像极了十六岁那年的烟花,1
14454,我会把手揣进裤裆,1
14455,相爱的人终会在一起,1
14456,记得看过大冰的书好多次提到你赵雷以前总以为是个路人如今你火了祝福你,1
14457,这星期午唱就唱这首歌本着感觉一般般的我晚上在寝室哼哼的不能自己,1
14458,你会挽着我的衣袖我会把手揣进裤兜铁齿铜牙两片嘴百姓心中有了你,1
14459,好喜欢主歌部分,3
14460,让我掉泪的不止昨夜的酒让我依依不舍的不只是你的温柔分别总是在九月总是会让我回忆起从前我们在一起的时候在那座小城我从未忘记过你,1
14461,希望有情人终成眷属一路走过不易祝你们幸福,1
14462,成都的房价就是这样被唱上去的,2
14463,我已经三天没有见到你了兄弟劝我放弃可我舍不得我想你了真的想,1
14464,原谅我发出了哑铃般的笑声,1
14465,你选择了那就值得,1
14466,一直不肯来听这首歌太多人喜欢的东西我总是不喜欢偶尔推送到这首歌很喜欢,3
14467,我想和你在北京南京或者武汉的街头走一走也有可能在某个异国他乡我会挽着你的衣袖我会和你坐在街头你会唱着民谣我会轻轻拨动吉他为你伴奏如果你不愿意那我一个人也会慢慢走走到所以的灯都熄灭所有人都离开,1
14468,哈哈到了腿都断了感受成都护士的体贴,2
14469,卖了可以走的去的吗哈哈,1
14470,那是因为你没故事根本体会不到欣赏不动歌曲本身很好问题出在你身上,9
14471,有人说网易音乐评论的背后总会有一个故事我爱一个姑娘她叫冯砚冰可以帮我顶上去吗希望有一天她用网易听这首歌的时候可以看到我还爱她,9
14472,听了这首歌之后我和妹妹就卖了去成都的机票感受一下成都的风土人情,2
14473,你会挽着我的衣袖我会把手揣进裤兜,1
14474,来了你就走不脱,1
14475,什么时候,1
14476,不和你,1
14477,来呀,1
14478,这首歌陪我度过毕业分别最难过的时光,1
14479,等你来吃火锅串串,1
14480,那时候我听成都的时候大概好多人才会有一个人说我也听现在淄博的街头也是成都烟台的街头也是成都大街小巷的成都很高兴你和你的成都都红了,8
14481,柔和清纯的歌声让每一个没去过成都的人都对玉林路和街头的小酒馆多了一份向往让远在他乡的成都人多了一份思念或许即使不是成都的人听过以后也会思念起自己的家乡让歌声带着我的思念回到我的家乡吧,8
14482,是你很平庸,1
14483,今天还是很喜欢你,3
14484,作曲作词都很平庸,1
14485,五月初要离开成都了只想能有个机会坐上路公交车去到玉林路的小酒馆,2
14486,谢谢你也是哦,1
14487,人家总说刚毕业找的工作工资总是低的学习经验可是人生这么短我只要一个收入过得去的工作有一个常伴左右的爱人早点结婚有个孩子在剩下的时间里好好陪陪父母毕竟人生那么短哪有那么多的时间让你去学习经验去体验生活,1
